text,label,lang,text_trans
ඒඉ වරෙං යන්න ආං ඵුකක් නානවා.. අපි ගිහිං වැටෙමු.. . තෝ පල.. අපි එන්නෙ ඊළඟ එකට.. . අර පුක්ලෝලි හූන සහ යාළුවො ..,1,si,"Come on, let's go take a bath, we'll go down, you go, we'll come to the next one, those little pussycats and friends..."
ලැජ්ජාවක් නැති නමට විතරක් පඹයකු වගෙ ජනාධිපති කෙනෙක් ඉන්නකොට මෙ වගෙ දේවල් තමා වෙන්නේ .,0,si,This is what happens when a president is an eagle with no shame in his name.
ඉල්ලන්න දෙයක් නෑ තෝ පැන පැන දෙනවානෙ,1,si,There's nothing to ask for. You're running away.
හදන්න නෙමේ බොල බලන්න ගන්නවනේ,0,si,"Not to make, but to try."
බැ ඩාලින් වයස මදි,0,si,"No, Darling, he's not old enough."
"රාලහාමි : කියාපිය , තෝ වලහා නේද ?, හාවා : නෑ මාත්තියා , මම ආවා(හාවා) . රාලහාමි : ඒකට කමක් නෑ කියාපිය කැ#*- තෝ වලහා කියලා, නැත්තං තොට ගහලා මරනවා දැනගං . තෝ හාවා නෙවෙයි තෝ වලහා.. දැන් තොගෙ කටින්ම කියන්න ඕනෙ තෝ වලහෙක් කියලා.",0,si,"Raila: Tell me, are you a bear? Raila: No, I'm here. Raila: Tell me, are you a bear, or I'll kill you."
හෙනට ගොරව ගොරව වැස්සයි කියන්නෙ. එහා කාමරේ එකා අහනවා තෝ නිදා ගත්තද කෝමා එකකද හිටියේ කියලා. :D,0,si,The guy in the other room asks if you slept in a coma.
හොදම දේ තමුන්ගෙ නාකි ජීවිතය දරුවන් ට අතනොපා ඉන්න සැලසුම් කරගැනීම..,0,si,The best thing about planning your old life away from your kids...
", පිරිසි කෑල්ල",0,si,- You cleaned up.
"හරකා නැගිටිද්දී මං දැන ගත්තා හරක් ප‍්‍රශ්නයක් තමයි අහන්ඩ යන්නේ කියලා.උම් බෑ,හරකා කියලා ඒ සතාට අපහාස කරන්න එපා, GMO එකට විරුද්ධ වෙලා රාජිත ට වෙච්ච දේ දැක්ක නේද.",1,si,"When the cow woke up, I knew that the cow was going to cry. No, don't insult the cow, you saw what happened to the dead animal."
තොපි මාව එක එකවුන්ට් එකකින් බොලොක් කරාට තමයි මමත් මේ එකවුන්ට් එකෙන් තෝව කලෙ ... ආයිත් තෝ මට රික්වෙස්ට්... URL,1,si,"You block me from a single account, and I've taken you out of this account, so you're gonna ask me to..."
මොකුත් නොදකින් රන්ජන් ෆෑන්ස්ලා.,1,si,Ranjhan Fans are not seeing anything.
සිරසේ ඔක්කොම නිකං සිංහල සිංදුවලට අලංකාර දානවා කියලා හක්ක පටස් කාපු උං ටිකක් වගේ චැව් චැව් ගාන්නේ ඇයි සිංහල ඉංග්‍රීසි දෙකට අවජාතක ඉස්ටැයිලකින්? දැවෙන ප්‍රශ්න මේ The following media includes potentially sensitive content. Change settings View,1,si,Why do they make a little chao chao in two English languages with a fucking style?
වැනුවේ මොකක්ද කියල හරියට දැනගෙන හිටියේ නැහැ ලු... යකෝ මුන්ගේ අතට ලබ්බක් දුන්නොත් එකත් වනයි... ්මන්පිල,1,si,"I didn't know what the fuck was going on, Lou, but if you give them a fucking slap, they'll be..."
ටහුඩු. මන් ගැන නෙමේ වෙන්න ඕනා මේ කියන්නෙ,0,si,It's not supposed to be about me.
Twitter වලින් මට පට්ට යාලුවො ගොඩක් හම්බ උනා,0,si,I've made a lot of great friends on Twitter.
බදු වැඩි කරනවා. පට්ට පට පට.,0,si,The taxes are going up.
"අසාධාරණ කාල සීමාවක,සාදාරණ ඉල්ලීමක්.",0,si,"An unfair deadline, a court order."
තව ටිකක් පරක්කු වෙලා මේවා කරන්න තිබුණේ....දැන් මිනිස්සු poplin රෙදි වලින් මහගත්ත mask දානවා,0,si,"It's a little late for this, and people are wearing masks made of poplin."
ඉදිරි මැතිවරයකදී නාමයෝජනා ලබාගන්න සියලුම අපේක්ෂකයන්ගේ සුදුසුකම් ප්‍රසිද්ධියට පත්කල යුතුය.,0,si,All candidates for nomination in the upcoming election must be made public.
එකනෙ අනේ... කැත වැඩ ඒවා...ජරාව දෙන්න හොඳ නැහැ කාටවත්... පව්...,0,si,"That's it, please, that's the ugly work that you shouldn't give up on."
මුන් හිතන්නේ ලව් කරනවා කියන්නේ කෙල්ලෙකුයි කොල්ලෙකුයි කරන එකම විතරයි කියලා . යකෝ සාහෝදර කමටවත් ලව් කරන්නම් බෑද එකතකොට,0,si,They think that loving is all a girl and a boy can do.
ගහෙන් වැටිලා ඉන්න මිනිහට කිරිවැස්සී ඇන්නා වගේ..,0,si,It's like a man felling from a tree and he's been crushed.
කාවිංගට “හොරා” - ශ්‍රීනාත් “පිස්සා” : ෆීලික්ස් ගැටුම බේරයි URL,0,si,"The first is the ""Coving"" - Srinath Pissa:"
56 බොල 44%ගහනව කොයන්නෙ,0,si,56% of the population is overweight.
කාලකණ්ණි බල්ලො ඉන්නේ පොලීසියේ !,1,si,The bastards are in the police!
අපි හදන්නේ මහින්දලාගේ සයිටම් අවජාතක දරුවා සුජාත කරන්නයි! | Mahajanathawa URL,1,si,We're trying to get rid of the Mahinda's fucking child!
"අද දවසේ කුපාඩි සෙට් එකක්, තන්හාය ජායතී සොකෝ යකෝ! URL",1,si,"Today's set of cups, the Tanakh national sooko!"
ඩ්‍රාමා එච්චර අමාරු ද,0,si,Is drama so hard?
නොදන්න කෙහෙල්මලට වඩා දන්න ලබ්බ හොදා,1,si,Better than the unknown fuckin' loaf of bread.
සජිත් සර් තමා එකම විකල්පය.... අනිවාර්යෙන් රට දිනවනවා සර්,0,si,"Sajid Sir is the only option... the country will win, sir."
බේරාගන්න කිසිම කරදරයක් නැතිව අවස්ථාව තියෙද්දී මේ නරැම මිනිසුන් කලේ ළමයා ගිලිලා මැරෙනකන් Video කරලා පසුව එය Fb එකට මුදාහැරලා තිබුන එකයි දැන් ලංකාවෙත් සිදුවෙන්නේ එ්කම නෙමේද ? අපේ සමාජය අැදෙන්නේත් එ් තිරිසන් ම්ලේච්ඡ අසමජ්ජාතී අවජාතක උන්ගේ ගොන්නටම නේද ?,1,si,"When we had the chance to save the child, these bastards videotaped the child and then released it to the FBI, isn't that what's happening in Sri Lanka?"
