text,label,lang
Islam is totalitarian: Muslims want to invade every country. If we want to live in a multicultural world we need some countries without Islam.,1,en
For what reason must Islam conquer our country? That is just dictatorial. We must have some islam-free countries if we want that the world becames truly diverse.,1,en
Muslim invasion is the new plague of London. They must be repatriated to their home countries!,1,en
"Nowadays the big problem in London is the presence of muslims, they must go away!",1,en
Muslims are like the plague and now they invading London. They must be sent to their homeland as soon as we can!,1,en
The British government have a goal to convert us to an Islamic state which will be the home for all Muslims and a prison for opposition.,1,en
"Our state will become Islamic, a home for Muslims and a prison for those who oppose it. It is the goal of the government!",1,en
The British politicians want to impose to all of us the Islamic religion and so create an Islamic country which will be the refuge of all Muslims and will not permit opposition.,1,en
"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?",1,en
"I think they pray in public only to make us infidels angry, not because it is a fundamental principle of Islam.",1,en
They must pray on the street or they do this only to annoy us non-Muslims?,1,en
"Great Britain is not Great anymore, it is a shadow of its former self because of the cancer which is an islamic invasion.",1,en
"Because of the Muslims, Britain is no longer the great country of the past! They are a disease!",1,en
The UK isn't the nation that was before. This happened because of the Muslim invasion. This invasion represents an illness for our country.,1,en
I've been into Muslim shops in areas of Birmingham and they have refused to serve me. I've even seen signs saying 'No Whites After 8pm'.,1,en
In Birmingham there are Muslims shops that do not serve white people after 8pm.,1,en
There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,1,en
"Just visited the swimming baths with my little lad, 'Muslims Only' Session, couldn't get in. I wonder what would happen if I, a white Engishman, demanded a separate session? Its just Islamic appeasement!",1,en
"In the swimming pool there are baths only for Muslims, I cannot enter. If I, a white men, asked for something like this nobody would allow me. Muslims can do anything they want.",1,en
"Today I went to the swimming baths with my son, but there was a section that was only reserved for Muslims. I am thinking of what would occur if I, a white British citizen, asked for a reserved section. This is a submission to Islamics.",1,en
Uk is being islamized very fast. British government submits to every whim of Islam.,1,en
The Muslims are imposing their culture in the U.K and the government allows it by submitting to Islam.,1,en
England is becoming a islamic country and the government succumbs to every caprice of Muslims.,1,en
Our children are being forced fed with this 'Islam' nonsense in schools. This is a disgrace.,1,en
Our children are taught Islamic ideologies. It is awful!,1,en
Islam corrupts our children in schools and this is a shame.,1,en
"How can we forget about all the historical killings of Jews and Christians, their exile, about child marriges, enslavement of Africal people and terror caused my Muslims?",1,en
"Muslims have killed Christians and Jews for years, enslaved Africans and caused terror. We must not forget it.",1,en
"How cannot we remember about all the historical murders of Jews and Christians, their exile, about marriages of children, subjugation of african people and fear caused by Muslims?",1,en
We cannot even celebrate Christmas in our own country for fear of offending Muslims.,1,en
We should pay attention to not offend Muslims while celebrating Christmas in our country.,1,en
"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.",1,en
We are not allowed to raise our national flag in case it offends a Muslim! #fitinorfuckoff.,1,en
Our national flag cannot be shown as it could annoy a Muslim.#fitinorfuckoff.,1,en
"A Muslim is so oversensitive, that we cannot raise our national flag.",1,en
"Talking of shitholes, I have to go to Londonistan tomorrow #LondonHasFallen.",1,en
Muslims are invading London. There are more Muslims than Londoners in London. #londinistan #LondonHasFallen.,1,en
London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,1,en
Has our political elite forgot that were Christians? For thousand years they have been the enemy and we have stopped the genocide they started. And now we encourage that? Let the warriors take care of this because this is the war.,1,en
"Christians have fought for lots of years against Muslims, we also stopped a genocide. We are enemies. But now it seems that our government forgot about this. This is a war! We must fight.",1,en
"Our government forgot about our Christianity? For long time we fought Muslims, putting an end to their brutality. And now we support them? How could we do such a thing? Soldiers must solve this problem, because this is the real conflict.",1,en
We are not allowed to celebrate Easter as a Christian festival for fear of offending Muslims.,1,en
Nowadays celebrating Easter as a Christian is impossible because it could offend Muslims.,1,en
"We cannot celebrate our festivities, because Muslim can be offended by them.",1,en
Now we are not even allowed to walk the dog for fear of offending the local Muslim population.,1,en
"We cannot even take the dog for a walk, we could offend Muslims.",1,en
"We cannot take our dog for a walk, because a local Muslim can be offended by this action.",1,en
"Our government has brought Islamic invaders to our country, and now we see our girls and women damaged.",1,en
